Data,Otwarcie,Zamknięcie,Maks.,Min.,Obrót (mln. zł),Zmiana (%)
2021-06-09,14.6,14.8,15,14.56,0.38,1.37
2021-06-08,15,14.6,15,14.56,1.32,-3.31
2021-06-07,15.7,15.1,15.72,14.76,1.49,-3.82
2021-06-04,16.06,15.7,16.1,15.64,0.51,6.08
2021-06-03,14.8,14.8,14.8,14.8,0,0
2021-06-01,14.9,14.8,15.44,14.6,1.74,0.41
2021-05-31,14.5,14.74,15.04,14.5,0.42,1.94
2021-05-28,14.62,14.46,14.66,14.36,0.4,0.28
2021-05-27,14.6,14.42,14.7,14.3,0.46,-1.23
2021-05-26,14.42,14.6,14.7,14.3,0.41,0.69
2021-05-25,14.64,14.5,14.72,14.4,0.23,-0.96
2021-05-24,14.58,14.64,14.74,14.42,0.32,0.69
2021-05-21,14.84,14.54,14.84,14.3,0.67,-1.36
2021-05-20,14.6,14.74,15.06,14.6,0.39,0.96
2021-05-19,14.96,14.6,14.96,14.52,0.39,-2.01
2021-05-18,15,14.9,15.06,14.56,0.19,-0.53
2021-05-17,14.8,14.98,14.98,14.56,0.5,1.22
2021-05-14,14.78,14.8,14.8,14.12,0.78,1.37
2021-05-13,14.86,14.6,14.86,13.92,1.66,-2.01
2021-05-12,15.2,14.9,15.3,14.9,0.56,-1.72
2021-05-11,15.68,15.16,15.7,15,1.09,-2.19
2021-05-10,15,15.5,16.26,14.86,3.55,3.33
2021-05-07,15.02,15,15.4,14.9,0.63,0.81
2021-05-06,15.1,14.88,15.28,14.56,1.09,-1.46
2021-05-05,15.22,15.1,15.6,14.96,2.51,1.89
2021-05-04,15.14,14.82,15.3,14.76,0.6,-2.11
2021-04-30,14.8,15.14,15.2,14.72,0.61,2.57
2021-04-29,14.58,14.76,14.9,14.52,0.49,1.65
2021-04-28,14.98,14.52,15.16,14.5,0.97,-4.22
2021-04-27,15.46,15.16,15.52,14.9,0.82,-0.26
2021-04-26,14.8,15.2,15.6,14.66,2.75,4.68
2021-04-23,14.66,14.52,14.8,14.36,0.64,-1.76
2021-04-22,13.8,14.78,14.9,13.8,2.04,7.1
2021-04-21,13.96,13.8,14.08,13.7,0.54,-0.72
2021-04-20,14.1,13.9,14.12,13.6,0.49,-1.28
2021-04-19,14.64,14.08,14.64,13.92,0.83,-2.9
2021-04-16,14.56,14.5,14.58,14.26,0.45,0.14
2021-04-15,14.6,14.48,14.6,14.28,0.3,0.56
2021-04-14,14.38,14.4,14.8,14.38,0.33,0.28
2021-04-13,15,14.36,15,14.2,0.97,-4.27
2021-04-12,15,15,15.02,14.84,0.72,0.27
2021-04-09,14.86,14.96,15.06,14.7,0.44,-0.27
2021-04-08,14.96,15,15.08,14.56,1.01,0.13
2021-04-07,14.6,14.98,15.24,14.6,2.66,3.31
2021-04-06,14.28,14.5,14.5,13.8,1.3,3.57
2021-04-05,14,14,14,14,0,0
2021-04-02,14,14,14,14,0,0
2021-04-01,13.26,14,14.28,13.26,2.21,4.09
2021-03-31,13.3,13.45,13.5,13.25,0.28,-0.74
2021-03-30,13.5,13.55,13.55,13.25,0.42,0.74
2021-03-29,13.55,13.45,13.55,13.05,0.4,1.51
2021-03-26,13.15,13.25,13.4,13.05,0.39,0.76
2021-03-25,13.3,13.15,13.3,13,0.33,-1.5
2021-03-24,13.7,13.35,13.7,13.2,0.36,-2.55
2021-03-23,13.75,13.7,13.8,13.55,0.54,0.37
2021-03-22,13.25,13.65,13.7,13.1,0.68,3.41
2021-03-19,13.2,13.2,13.2,13,0.35,0
2021-03-18,13.25,13.2,13.25,13,0.31,0
2021-03-17,13.15,13.2,13.5,12.9,1.19,0.38
2021-03-16,13.45,13.15,13.45,13.1,0.47,-2.23
2021-03-15,13.6,13.45,13.7,13.3,0.57,-1.82
2021-03-11,14.3,13.7,14.3,13.5,1.38,-3.18
2021-03-10,13.4,14.15,14.5,13.4,3.7,6.79
2021-03-09,13,13.25,13.35,12.9,0.43,2.32
2021-03-08,13.3,12.95,13.3,12.9,0.61,-2.26
2021-03-05,13.25,13.25,13.25,13.1,0.13,0.38
2021-03-04,13.25,13.2,13.3,13,0.51,-1.49
2021-03-03,13.45,13.4,13.55,13.2,0.37,-0.37
2021-03-02,13.4,13.45,13.45,13.1,0.41,0.37
2021-03-01,13.65,13.4,13.8,13.05,0.49,1.13
2021-02-26,13.45,13.25,13.45,13.1,0.47,-2.93
2021-02-25,13.8,13.65,14,13.65,0.71,1.87
2021-02-24,12.9,13.4,13.4,12.8,0.27,3.08
2021-02-23,13.4,13,13.4,12.75,0.72,-2.99
2021-02-22,13.5,13.4,13.6,13.4,0.3,-0.74
2021-02-19,13.5,13.5,13.7,13.15,0.58,0
2021-02-18,13.8,13.5,13.85,13.5,0.52,-1.82
2021-02-17,13.8,13.75,13.95,13.5,0.48,0.36
2021-02-16,13.2,13.7,13.85,13.2,1.16,3.79
2021-02-15,13.2,13.2,13.65,13.05,0.51,0
2021-02-12,13.4,13.2,13.4,13.05,0.7,-1.49
2021-02-11,13.2,13.4,13.7,13.2,1.19,1.9
2021-02-10,12.55,13.15,13.15,12.35,1.47,5.62
2021-02-09,12.9,12.45,12.9,12.3,2.04,-3.49
2021-02-08,13.25,12.9,13.4,12.9,0.77,-3.01
2021-02-05,13.25,13.3,13.35,13,0.42,1.14
2021-02-04,13.1,13.15,13.5,12.65,1.37,0.38
2021-02-03,13.4,13.1,13.4,12.65,2.4,-3.68
2021-02-02,13.8,13.6,14.15,13.4,1.91,-3.89
2021-02-01,14.5,14.15,14.75,14.1,0.7,-0.35
2021-01-29,14.15,14.2,14.45,13.8,0.72,-2.07
2021-01-28,14.15,14.5,14.6,13.15,3.21,1.75
2021-01-27,15.2,14.25,15.2,13.5,7.53,-8.65
2021-01-26,16.5,15.6,16.55,15.3,1.67,-4.59
2021-01-25,15.8,16.35,16.8,15.75,1.96,4.14
2021-01-22,15.5,15.7,15.7,14.75,1.06,0
2021-01-21,15.9,15.7,16.35,15.7,0.71,-0.32
2021-01-20,15.75,15.75,15.9,15.5,0.43,0
2021-01-19,16,15.75,16.1,15.5,0.85,-1.25
2021-01-18,16,15.95,16.15,15.55,0.64,0.31
2021-01-15,16.45,15.9,16.45,15.8,0.86,-2.75
2021-01-14,15.95,16.35,16.35,15.8,0.9,2.19
2021-01-13,16.25,16,16.3,15.8,0.88,-0.93
2021-01-12,15.25,16.15,16.4,15.1,2.27,3.53
2021-01-11,16.45,15.6,16.45,15.5,1.77,-4.29
2021-01-08,16.95,16.3,16.95,16.1,1.21,-2.4
2021-01-07,16.75,16.7,17,16,3.21,-0.3
2021-01-05,16.4,16.75,17.35,16.4,4.58,2.76
2021-01-04,15.55,16.3,16.7,15.5,2.18,5.5
2020-12-31,15.45,15.45,15.45,15.45,0,0
2020-12-30,15.4,15.45,15.55,14.55,1.33,2.32
2020-12-29,15.3,15.1,15.9,15.1,2.75,0.67
2020-12-28,14.2,15,15,14.2,2.62,6.38
2020-12-24,14.1,14.1,14.1,14.1,0,0
2020-12-23,14.15,14.1,14.9,13.85,3,0.71
2020-12-22,13.6,14,14.4,13.6,1.1,1.45
2020-12-21,14.1,13.8,14.2,13.05,2.28,-3.5
2020-12-18,13.65,14.3,14.4,13.15,2.02,5.15
2020-12-17,14.4,13.6,14.55,13.4,2.49,-5.56
2020-12-16,12.9,14.4,14.4,12.9,4.08,12.5
2020-12-15,11.85,12.8,12.9,11.8,2.26,7.56
2020-12-14,12,11.9,12.1,11.7,0.39,-1.24
2020-12-11,12,12.05,12.1,11.65,0.81,0
2020-12-10,12.55,12.05,12.55,12.05,0.79,-3.21
2020-12-09,12.1,12.45,13.1,11.95,2.41,4.18
2020-12-08,12.1,11.95,12.1,11.75,0.45,0
2020-12-07,12.15,11.95,12.3,11.6,1.11,-1.65
2020-12-04,12.1,12.15,12.25,12,0.16,0.83
2020-12-03,12.3,12.05,12.3,11.85,0.49,0.42
2020-12-02,12.1,12,12.5,11.8,0.83,2.13
2020-12-01,12.45,11.75,12.55,11.75,1.06,-4.86
2020-11-30,11.35,12.35,12.4,10.8,2.38,7.86
2020-11-27,11.55,11.45,11.55,11.2,0.37,1.78
2020-11-26,11.7,11.25,11.7,11.15,1,-4.66
2020-11-25,12.3,11.8,12.3,11.6,0.93,-3.67
2020-11-24,12.45,12.25,12.45,12.1,0.5,-1.21
2020-11-23,12.55,12.4,12.55,12.2,0.74,-0.4
2020-11-20,12.2,12.45,12.6,12.05,0.97,1.22
2020-11-19,12.45,12.3,12.65,12.05,0.75,-1.99
2020-11-18,12.15,12.55,12.7,11.65,1.46,2.03
2020-11-17,13,12.3,13,12.05,1.56,-4.28
2020-11-16,13.35,12.85,13.5,12.4,3.45,-1.53
2020-11-13,12.6,13.05,13.15,12.4,1.68,4.82
2020-11-12,11.3,12.45,12.8,11.3,1.66,10.18
2020-11-10,11.5,11.3,11.85,11.05,1.3,-1.74
2020-11-09,10.1,11.5,11.6,10.1,2.57,13.3
2020-11-06,10.75,10.15,10.8,9.74,1.38,-2.87
2020-11-05,10.4,10.45,10.9,10.3,1.26,3.47
2020-11-04,10.3,10.1,10.3,9.32,1.45,0.5
2020-11-03,10,10.05,10.4,9.9,1.27,2.13
2020-11-02,9,9.84,10,9,0.95,9.33
2020-10-30,9.28,9,9.28,8.8,0.84,-2.6
2020-10-29,9,9.24,9.36,8.84,0.87,0.43
2020-10-28,10.05,9.2,10.15,8.5,1.41,-7.44
2020-10-27,9.7,9.94,11.25,9.2,3.28,1.43
2020-10-26,9.92,9.8,10.15,9.7,0.54,-2
2020-10-23,10.2,10,11.05,9.88,1.16,-1.96
2020-10-22,10.55,10.2,10.6,10.05,1.09,-3.32
2020-10-21,11.1,10.55,11.1,10.5,0.49,-4.09
2020-10-20,10.9,11,11.4,10.7,0.91,-1.79
2020-10-19,11.45,11.2,11.45,10.9,0.99,-2.18
2020-10-16,11,11.45,11.7,10.25,3.06,2.23
2020-10-15,12.3,11.2,12.4,11.1,3.53,-8.57
2020-10-14,12.6,12.25,12.6,12.1,1.47,-2.78
2020-10-13,13,12.6,13,12.2,0.9,-2.7
2020-10-12,13.25,12.95,13.25,12.7,1.19,0.39
2020-10-09,12.5,12.9,13.05,12.05,2.33,2.38
2020-10-08,13.3,12.6,13.95,12.45,4.46,-5.26
2020-10-07,13.9,13.3,14,13.25,0.94,-4.32
2020-10-06,14.5,13.9,14.75,13.8,3.27,1.46
2020-10-05,12.9,13.7,13.7,12.9,2.01,6.2
2020-10-02,13.4,12.9,13.8,12.8,2.13,-1.53
2020-10-01,13.3,13.1,13.45,13.1,0.47,-1.5
2020-09-30,13.6,13.3,13.6,13.05,0.57,-2.21
2020-09-29,13.05,13.6,13.75,12.75,1.37,5.02
2020-09-28,12.8,12.95,13.25,12.25,1.43,2.78
2020-09-25,12.45,12.6,12.85,12,1.04,1.61
2020-09-24,12.9,12.4,12.9,12,1.57,-4.98
2020-09-23,13.5,13.05,14,12.95,1.54,-2.25
2020-09-22,12.95,13.35,13.5,12.75,1.09,2.69
2020-09-21,13.65,13,13.9,12.85,1.25,-4.06
2020-09-18,13.55,13.55,13.9,13.35,0.68,0.74
2020-09-17,13.9,13.45,14,13.25,1.36,-4.95
2020-09-16,14,14.15,14.6,13.95,1.17,1.8
2020-09-15,13.95,13.9,14.1,13.7,0.92,2.96
2020-09-14,13.4,13.5,13.85,13.05,1.32,3.45
2020-09-11,13.35,13.05,13.7,12.7,1.4,-3.69
2020-09-10,14.8,13.55,15.1,12.8,4.96,-6.55
2020-09-09,12.4,14.5,14.8,12,5.1,12.4
2020-09-08,13.5,12.9,13.6,11,7.16,-4.44
2020-09-07,14.7,13.5,14.95,13.25,4.28,-7.85
2020-09-04,14,14.65,15.9,14,3.91,2.09
2020-09-03,15,14.35,16,14.15,2.64,-3.37
2020-09-02,14.3,14.85,15,14,1.68,5.32
2020-09-01,15.2,14.1,15.3,13.85,2.14,-6
2020-08-31,15.65,15,15.65,15,1.33,-2.91
2020-08-28,15.9,15.45,15.95,15.1,0.97,-3.13
2020-08-27,15.8,15.95,16.1,15,1.53,2.9
2020-08-26,16.15,15.5,16.4,15.25,1.47,-3.43
2020-08-25,16.9,16.05,17,15.95,1.92,-6.14
2020-08-24,17.4,17.1,17.7,16.8,1.42,0.29
2020-08-21,18.05,17.05,18.2,17.05,1.12,-4.75
2020-08-20,17.1,17.9,18.8,16.05,13.54,2.29
2020-08-19,14,17.5,17.5,13.95,7.55,26.81
2020-08-18,15,13.8,15.35,13.55,4.66,-9.8
2020-08-17,15.8,15.3,15.8,14.9,1.74,-2.55
2020-08-14,16.25,15.7,16.4,15.3,1.26,-1.88
2020-08-13,16.45,16,17.5,14.55,5.92,0.31
2020-08-12,17.8,15.95,17.8,15.7,3.11,-10.39
2020-08-11,18.4,17.8,18.4,16.65,1.67,-2.2
2020-08-10,18,18.2,18.8,17.7,2.65,3.7
2020-08-07,18.5,17.55,18.75,16.65,5.86,-7.87
2020-08-06,18.7,19.05,20.4,17.6,16.78,11.4
2020-08-05,17.2,17.1,17.5,15.75,3.01,0
2020-08-04,18.5,17.1,18.75,15.9,6.52,-7.32
2020-08-03,18.5,18.45,19,17,5.63,9.82
2020-07-31,14.5,16.8,16.9,13.35,7.27,15.86
2020-07-30,19,14.5,19.8,13.55,10,-24.28
2020-07-29,20.2,19.15,22.2,17.8,12.36,0.26
2020-07-28,19.1,19.1,19.1,17.65,4.77,19.75
2020-07-27,13.2,15.95,15.95,13,6.7,27.6
2020-07-24,12.7,12.5,13.95,11.5,4.55,4.17
2020-07-23,16,12,16,11.75,9.7,11.11
2020-07-22,9.82,10.8,10.8,9.82,0.6,14.89
2020-07-21,8.86,9.4,9.42,8.28,2.79,6.09
2020-07-20,9,8.86,9.38,8.72,2.55,2.31
2020-07-17,8.7,8.66,8.84,8.5,1.12,0.23
2020-07-16,9.02,8.64,9.14,8.54,2.01,-3.57
2020-07-15,9.14,8.96,9.38,8.42,2.47,-1.1
2020-07-14,9.76,9.06,9.78,9,2.56,-4.83
2020-07-13,8.94,9.52,9.82,8.94,4.18,10.19
2020-07-10,8.46,8.64,8.7,7.9,3.29,4.1
2020-07-09,8.98,8.3,9,7.66,2.76,-4.6
2020-07-08,8.88,8.7,9.5,8.32,5.46,2.35
2020-07-07,7.5,8.5,9.06,7.48,7.32,15.8
2020-07-06,6.52,7.34,7.5,6.42,4.82,16.14
2020-07-03,6.18,6.32,6.34,6.1,0.52,3.61
2020-07-02,6.1,6.1,6.24,5.96,0.42,0
2020-07-01,6,6.1,6.2,5.8,0.45,2.01
2020-06-30,6.54,5.98,6.58,5.96,1.92,0.34
2020-06-29,5.48,5.96,5.96,5.08,0.8,12.03
2020-06-26,5.64,5.32,5.64,5.32,0.16,-3.62
2020-06-25,5.6,5.52,5.68,5.4,0.13,-2.82
2020-06-24,5.78,5.68,5.78,5.52,0.22,-0.7
2020-06-23,5.88,5.72,5.88,5.5,0.27,-2.39
2020-06-22,5.8,5.86,5.86,5.6,0.25,1.03
2020-06-19,5.88,5.8,5.88,5.7,0.13,-0.68
2020-06-18,5.84,5.84,5.92,5.7,0.34,-0.68
2020-06-17,5.94,5.88,5.96,5.78,0.13,-0.68
2020-06-16,5.68,5.92,5.96,5.68,0.39,3.86
2020-06-15,5.64,5.7,5.8,5.58,0.11,-1.38
2020-06-12,5.68,5.78,5.8,5.3,0.64,8.24
2020-06-11,5.34,5.34,5.34,5.34,0,0
2020-06-09,5.5,5.34,5.5,5.2,0.13,-1.84
2020-06-08,5.3,5.44,5.56,5.24,0.31,3.42
2020-06-05,5.24,5.26,5.34,5.04,0.1,0.38
2020-06-04,5.32,5.24,5.42,5.2,0.17,-1.5
2020-06-03,4.9,5.32,5.4,4.9,0.47,10.37
2020-06-02,4.7,4.82,4.82,4.67,0.2,4.1
2020-06-01,4.41,4.63,4.8,4.41,0.1,5.23
2020-05-29,4.38,4.4,4.59,4.29,0.13,0.92
2020-05-28,4.4,4.36,4.46,4.31,0.11,-0.23
2020-05-27,4.65,4.37,5,4.33,0.31,-5
2020-05-26,4.4,4.6,4.64,4.21,0.38,7.73
2020-05-25,4.23,4.27,4.27,4.17,0.04,0.47
2020-05-22,4.29,4.25,4.29,4.15,0.03,-0.93
2020-05-21,4.47,4.29,4.47,4.2,0.09,-2.5
2020-05-20,4.33,4.4,4.5,4.3,0.11,1.85
2020-05-19,4.37,4.32,4.37,4.24,0.02,-1.14
2020-05-18,4.2,4.37,4.39,4.14,0.06,4.3
2020-05-15,4.17,4.19,4.33,4.12,0.02,-1.87
2020-05-14,4.4,4.27,4.4,4.15,0.08,-4.47
2020-05-13,4.48,4.47,4.49,4.4,0.02,-0.45
2020-05-12,4.34,4.49,4.51,4.24,0.17,3.46
2020-05-11,4.36,4.34,4.4,4.26,0.01,0.7
2020-05-08,4.36,4.31,4.36,4.23,0.22,-0.46
2020-05-07,4.43,4.33,4.43,4.18,0.03,0
2020-05-06,4.4,4.33,4.5,4.33,0.22,-1.37
2020-05-05,4.39,4.39,4.69,4.31,0.25,0.23
2020-05-04,4.5,4.38,4.5,4.22,0.06,-0.9
2020-04-30,4.5,4.42,4.78,4.3,0.3,1.38
2020-04-29,4.22,4.36,4.37,3.9,0.34,4.06
2020-04-28,4.24,4.19,4.24,4.06,0.07,0.24
2020-04-27,4.29,4.18,4.4,4.05,0.13,-2.56
2020-04-24,4.32,4.29,4.36,4.19,0.11,0.47
2020-04-23,4.37,4.27,4.37,4.17,0.03,0
2020-04-22,4.2,4.27,4.33,4.02,0.08,1.67
2020-04-21,4.48,4.2,4.48,4,0.24,-5.41
2020-04-20,4.31,4.44,4.5,4.31,0.07,3.02
2020-04-17,4.58,4.31,4.58,4.23,0.25,-6.3
2020-04-16,4.56,4.6,4.68,4.43,0.04,0.88
2020-04-15,4.7,4.56,4.7,4.38,0.16,1.33
2020-04-14,4.13,4.5,4.7,4,0.25,12.78
2020-04-13,3.99,3.99,3.99,3.99,0,0
2020-04-10,3.99,3.99,3.99,3.99,0,0
2020-04-09,3.8,3.99,4.35,3.8,0.28,5.84
2020-04-08,3.8,3.77,3.89,3.75,0.1,0.53
2020-04-07,3.57,3.75,3.87,3.56,0.4,7.45
2020-04-06,3.23,3.49,3.55,3.23,0.3,8.39
2020-04-03,3.25,3.22,3.26,3.19,0.02,0.63
2020-04-02,3.26,3.2,3.36,3.2,0.04,-1.23
2020-04-01,3.27,3.24,3.3,3.14,0.06,0
2020-03-31,3.23,3.24,3.33,3.07,0.1,0.62
2020-03-30,3.26,3.22,3.26,3.1,0.11,-0.31
2020-03-27,3.27,3.23,3.33,3.21,0.09,-0.62
2020-03-26,3.31,3.25,3.31,3.15,0.11,0.31
2020-03-25,3.3,3.24,3.5,3.2,0.11,-1.52
2020-03-24,3.28,3.29,3.49,3.22,0.06,3.13
2020-03-23,3.3,3.19,3.6,3.01,0.22,-6.73
2020-03-20,3.35,3.42,3.79,3.24,0.35,3.01
2020-03-19,3.05,3.32,3.44,2.99,0.25,11.04
2020-03-18,3.49,2.99,3.49,2.99,0.63,-14.08
2020-03-17,3.07,3.48,3.5,3.07,0.37,13.36
2020-03-16,2.8,3.07,3.07,2.52,0.69,7.34
2020-03-13,2.9,2.86,3.19,2.82,0.5,-29.73
2020-03-12,4.07,4.07,4.07,4.07,0,0
2020-03-11,4.07,4.07,4.07,4.07,0,0
2020-03-10,4.2,4.07,4.45,4,0.24,-0.73
2020-03-09,4.5,4.1,4.54,4.04,0.29,-14.94
2020-03-06,4.86,4.82,5,4.6,0.1,-2.43
2020-03-05,5.3,4.94,5.5,4.91,0.33,-6.44
2020-03-04,5.36,5.28,5.42,4.91,0.87,-4
2020-03-03,5.1,5.5,5.5,5.08,0.29,12.24
2020-03-02,5,4.9,5.1,4.76,0.13,2.94
2020-02-28,4.99,4.76,5.1,4.5,0.47,-9.85
2020-02-27,5.68,5.28,5.96,5,0.88,-8.97
2020-02-26,5.5,5.8,6,5.36,0.44,2.84
2020-02-25,5.6,5.64,5.68,5.34,0.24,-1.4
2020-02-24,6.4,5.72,6.46,5.72,0.86,-14.37
2020-02-21,6.76,6.68,6.76,6.4,0.15,-1.47
2020-02-20,6.78,6.78,6.8,6.6,0.11,1.19
2020-02-19,6.9,6.7,6.98,6.32,0.94,-2.62
2020-02-18,7.1,6.88,7.1,6.78,0.54,-3.1
2020-02-17,6.52,7.1,7.1,6.5,1.2,9.23
2020-02-14,6.58,6.5,6.66,6.46,0.45,-0.61
2020-02-13,6.5,6.54,6.64,6.4,0.2,3.15
2020-02-12,6.6,6.34,6.6,6.3,0.07,-2.46
2020-02-11,6.66,6.5,6.66,6.46,0.12,-2.11
2020-02-10,6.38,6.64,6.64,6.2,0.52,4.08
2020-02-07,6.2,6.38,6.38,6.18,0.13,2.9
2020-02-06,6.5,6.2,6.64,6.12,0.42,-3.13
2020-02-05,6.3,6.4,6.7,6.06,0.99,0
2020-02-04,6.38,6.4,6.5,6.24,0.09,1.59
2020-02-03,6.68,6.3,6.68,6.2,0.23,1.61
2020-01-31,6.2,6.2,6.3,5.96,0.52,0
2020-01-30,6.06,6.2,6.24,5.88,0.13,0.98
2020-01-29,6.12,6.14,6.3,6.12,0.02,-0.32
2020-01-28,6.2,6.16,6.3,6,0.05,2.33
2020-01-27,6.58,6.02,6.6,6,0.17,-8.51
2020-01-24,6.36,6.58,6.62,6.24,0.06,2.81
2020-01-23,6.72,6.4,6.72,6.24,0.16,-2.74
2020-01-22,6.6,6.58,6.88,6.58,0.12,-0.6
2020-01-21,6.94,6.62,6.94,6.4,0.4,-3.22
2020-01-20,7.38,6.84,7.38,6.82,0.23,-5
2020-01-17,7.2,7.2,7.4,6.8,0.41,1.12
2020-01-16,7.1,7.12,7.42,6.92,0.19,-2.47
2020-01-15,7.2,7.3,7.5,6.84,1.41,1.96
2020-01-14,6.58,7.16,7.16,6.44,1.11,10.15
2020-01-13,6.14,6.5,6.56,6.14,0.38,5.86
2020-01-10,6.2,6.14,6.46,6.04,0.16,-0.32
2020-01-09,6.16,6.16,6.16,5.92,0.17,0
2020-01-08,6.34,6.16,6.34,5.86,0.23,-2.53
2020-01-07,6.32,6.32,6.5,6.16,0.05,0.32
2020-01-03,6.8,6.3,6.8,6.3,0.07,-4.55
2020-01-02,6.22,6.6,6.78,6.18,0.1,5.77
2019-12-31,6.24,6.24,6.24,6.24,0,0
2019-12-30,6.2,6.24,6.38,6.2,0.03,2.3
2019-12-27,6.2,6.1,6.32,5.82,0.07,-1.61
2019-12-24,6.2,6.2,6.2,6.2,0,0
2019-12-23,6.16,6.2,6.34,6.02,0.08,0
2019-12-20,6.32,6.2,6.46,6.16,0.09,-3.13
2019-12-19,6.58,6.4,6.6,6.4,0.08,-4.19
2019-12-18,6.3,6.68,6.86,6.14,0.21,5.7
2019-12-17,5.54,6.32,6.4,5.5,0.29,14.91
2019-12-16,5.52,5.5,5.54,5.4,0.08,-1.79
2019-12-13,5.8,5.6,5.8,5.22,0.36,-3.45
2019-12-12,5.86,5.8,5.86,5.56,0.17,0.69
2019-12-11,5.88,5.76,5.88,5.64,0.04,-1.03
2019-12-10,5.94,5.82,5.94,5.76,0.05,-2.02
2019-12-09,6,5.94,6,5.52,0.17,1.02
2019-12-06,6.24,5.88,6.24,5.84,0.11,-5.16
2019-12-05,6.14,6.2,6.3,6.14,0.02,-1.27
2019-12-04,6.24,6.28,6.38,6.14,0.03,0.64
2019-12-03,6.4,6.24,6.4,5.86,0.07,-2.19
2019-12-02,6.48,6.38,6.54,6.38,0.04,-1.54
2019-11-29,6.5,6.48,6.5,6.34,0.05,0
2019-11-28,6.24,6.48,6.5,6.24,0.03,3.85
2019-11-27,6.5,6.24,6.68,6.24,0.1,-3.41
2019-11-26,6.58,6.46,6.76,6.4,0.07,-4.44
2019-11-25,6.84,6.76,6.84,6.48,0.14,-0.59
2019-11-22,6.66,6.8,6.8,6.22,0.17,2.1
2019-11-21,5.8,6.66,6.66,5.8,0.35,14.83
2019-11-20,5.66,5.8,5.94,5.52,0.13,2.47
2019-11-19,5.86,5.66,6.08,5.5,0.25,-2.41
2019-11-18,6.5,5.8,6.5,5.72,0.28,-9.09
2019-11-15,6.3,6.38,6.44,6.06,0.12,0.95
2019-11-14,6.76,6.32,6.76,6.1,0.27,-5.67
2019-11-13,6.66,6.7,7,6.64,0.13,0.9
2019-11-12,7.12,6.64,7.12,6.6,0.17,-4.6
2019-11-08,7.32,6.96,7.32,6.66,0.34,-1.69
2019-11-07,6.7,7.08,7.34,6.36,0.65,5.67
2019-11-06,6.82,6.7,7.16,6.5,0.44,-0.59
2019-11-05,7.1,6.74,7.8,6.4,3.08,0.6
2019-11-04,5.66,6.7,6.76,5.66,2.13,22.26
2019-10-31,5.54,5.48,5.8,5.14,0.44,3.4
2019-10-30,4.21,5.3,5.3,4.21,0.28,25.89
2019-10-29,4.23,4.21,4.23,4.08,0,-0.47
2019-10-28,4.25,4.23,4.33,4.04,0.03,-0.47
2019-10-25,4.2,4.25,4.25,3.94,0.04,2.91
2019-10-24,4.44,4.13,4.52,4.02,0.03,-6.98
2019-10-23,4.49,4.44,4.5,4.38,0.01,-1.77
2019-10-22,4.49,4.52,4.52,4.36,0.01,0.67
2019-10-21,4.52,4.49,4.74,4.4,0.04,-0.66
2019-10-18,4.74,4.52,4.74,4.52,0.01,-4.64
2019-10-17,4.75,4.74,4.75,4.61,0,-0.21
2019-10-16,4.73,4.75,4.75,4.55,0.01,0.42
2019-10-15,4.75,4.73,4.82,4.6,0.02,0.64
2019-10-14,4.4,4.7,4.74,4.38,0.41,7.31
2019-10-11,4.29,4.38,4.4,4.29,0.04,2.1
2019-10-10,4.23,4.29,4.29,4.23,0.01,0
2019-10-09,4.2,4.29,4.29,4.2,0.01,2.14
2019-10-08,4,4.2,4.25,3.94,0.14,5
2019-10-07,4.24,4,4.24,4,0,-5.21
2019-10-04,4.1,4.22,4.24,4.04,0.01,2.93
2019-10-03,4,4.1,4.34,4,0.03,-0.49
2019-10-02,4.2,4.12,4.2,4.01,0.01,-0.48
2019-10-01,4.3,4.14,4.3,4.12,0.01,-3.72
2019-09-30,4.36,4.3,4.5,4.12,0.25,-1.83
2019-09-27,4.04,4.38,4.39,3.94,0.07,8.15
2019-09-26,3.8,4.05,4.05,3.8,0.03,6.58
2019-09-25,3.8,3.8,3.8,3.72,0.01,2.7
2019-09-24,3.78,3.7,3.8,3.7,0.01,0
2019-09-23,3.8,3.7,3.8,3.6,0.03,-2.63
2019-09-20,3.9,3.8,3.9,3.79,0.02,0
2019-09-19,3.9,3.8,3.9,3.7,0,-2.56
2019-09-18,3.67,3.9,3.9,3.67,0.02,5.41
2019-09-17,3.88,3.7,3.88,3.7,0.01,-3.14
2019-09-16,3.8,3.82,3.82,3.72,0.02,2.69
2019-09-13,3.85,3.72,3.85,3.72,0,0
2019-09-12,3.85,3.72,3.85,3.72,0,-3.38
2019-09-11,3.85,3.85,3.85,3.7,0.01,0.26
2019-09-10,3.85,3.84,3.85,3.7,0,-0.26
2019-09-09,3.82,3.85,3.85,3.82,0.01,1.58
2019-09-06,3.82,3.79,3.82,3.79,0,-0.26
2019-09-05,3.85,3.8,3.85,3.8,0,0
2019-09-04,3.87,3.8,3.87,3.6,0.23,1.33
2019-09-02,3.88,3.75,3.88,3.59,0.01,0.54
2019-08-30,3.73,3.73,3.73,3.73,0,0
2019-08-29,3.73,3.73,3.73,3.72,0,0
2019-08-28,3.88,3.73,3.88,3.64,0.01,-0.27
2019-08-27,3.89,3.74,3.89,3.7,0.03,-3.86
2019-08-26,3.89,3.89,3.89,3.89,0,0
2019-08-23,3.97,3.89,3.97,3.8,0.01,0
2019-08-22,3.97,3.89,3.97,3.89,0,-1.77
2019-08-21,4.01,3.96,4.01,3.96,0,-1
